BRAND_ID,USER_ID,TOTAL_INTERACTIONS
16194,22361,1
16194,21877,1
16194,26266,11
16194,27263,19
16194,27400,1
16194,26830,1
16194,23266,1
16194,27491,1
16194,22434,1
16194,27461,7
16194,25612,1
16194,11089,1
16194,19652,2
16194,22360,2
16194,26848,9
16194,23835,1
16194,24941,1
16194,18013,1
16194,25634,4
16194,18765,2
16194,23670,1
16194,23691,5
16194,23523,2
16194,22445,4
16194,26573,1
16194,13218,1
16194,32661,2
16194,22304,9
16194,17340,1
16194,34864,1
16194,24687,1
16194,15218,1
16194,10693,1
16194,16436,1
16194,27574,9
16194,21601,1
16194,14157,1
16194,11257,5
16194,24735,1
16194,35449,1
16194,16163,1
16194,26058,4
16194,32261,1
16194,35315,1
16194,26466,1
16194,14063,1
16194,25142,3
16194,15493,1
16194,38726,2
16194,18201,2
16194,39981,4
16194,39946,1
16194,39203,2
16194,33025,4
16194,16257,1
16194,39539,12
16194,17234,4
16194,21825,15
16194,8892,2
16194,38415,2
16194,15895,1
16194,38717,1
16194,19537,3
16194,32156,1
16194,35664,1
16194,31625,13
16194,39189,6
16194,35455,2
16194,39081,2
16194,40917,1
16194,40144,4
16194,40680,1
16194,18241,1
16194,35796,1
16194,27202,2
16194,35710,1
16194,17299,1
16194,23623,14
16194,41316,1
16194,27599,2
16194,41735,1
16194,31444,1
16194,11259,6
16194,10985,2
16194,18238,1
16194,38215,1
16194,37332,1
16194,39331,7
16194,21483,2
16194,40387,3
16194,24240,1
16194,14831,17
16194,16739,2
16194,23548,1
16194,10157,1
16194,41148,4
16194,26345,4
16194,40558,2
16194,42469,2
16194,22009,1
16194,26980,1
16194,23587,2
16194,27086,1
16194,17446,1
16194,11093,6
16194,13293,4
16194,13857,2
16194,36054,1
16194,15609,1
16194,25553,2
16194,43421,1
16194,39036,1
16194,15611,2
16194,17536,22
16194,23627,4
16194,41663,1
16194,36325,1
16194,11559,3
16194,44206,8
16194,40833,1
16194,25154,2
16194,43381,1
16194,20365,1
16194,17434,1
16194,43962,2
16194,17696,2
16194,41502,1
16194,38001,1
16194,40945,3
16194,17530,1
16194,19036,2
16194,21943,2
16194,33003,2
16194,45849,3
16194,15305,1
16194,17662,1
16194,46873,2
16194,27621,6
16194,45488,9
16194,39179,1
16194,43218,2
16194,40095,2
16194,44053,1
16194,47265,1
16194,19041,2
16194,40580,1
16194,10927,1
16194,45983,2
16194,43873,10
16194,46668,1
16194,47128,2
16194,46551,8
16194,35037,1
16194,37788,3
16194,40846,6
16194,17087,1
16194,26484,1
16194,42054,2
16194,15462,1
16194,19982,1
16194,35341,6
16194,48784,3
16194,50344,8
16194,48192,1
16194,47827,1
16194,50246,1
16194,45049,1
16194,40887,1
16194,19030,1
16194,46528,1
16194,56344,1
16194,18499,1
16194,49744,1
16533,16286,3
16533,16880,1
16533,14361,3
16533,16084,5
16533,11663,2
16533,11069,3
16533,12369,34
16533,17621,2
16533,17606,1
16533,14285,8
16533,16723,11
16533,13441,5
16533,15079,1
16533,15896,6
16533,15601,5
16533,17655,3
16533,10733,16
16533,10781,59
16533,13272,10
16533,16076,5
16533,17474,3
16533,13679,5
16533,11173,11
16533,16565,7
16533,11031,33
16533,16129,12
16533,11621,4
16533,18400,4
16533,18065,16
16533,17893,3
16533,18033,49
16533,10795,19
16533,17626,2
16533,18479,1
16533,15731,6
16533,17623,1
16533,18695,4
16533,16435,5
16533,10751,1
16533,15459,1
16533,16212,4
16533,14629,1
16533,18557,4
16533,14363,3
16533,1361,2
16533,19136,1
16533,19052,4
16533,11219,14
16533,10827,2
16533,15262,6
16533,5689,11
16533,16043,1
16533,14057,1
16533,10843,1
16533,15472,1
16533,10977,3
16533,11451,4
16533,17447,1
16533,18066,4
16533,17258,3
16533,17666,2
16533,10933,7
16533,19656,1
16533,17627,4
16533,18997,4
16533,18619,6
16533,8955,2
16533,16302,17
16533,18151,3
16533,14299,11
16533,5537,2
16533,10729,24
16533,16666,2
16533,12297,1
16533,5417,7
16533,15959,3
16533,11027,74
16533,12384,16
16533,17348,7
16533,17573,3
16533,20077,1
16533,19070,1
16533,9523,3
16533,18245,1
16533,18906,2
16533,7055,12
16533,13107,1
16533,18563,23
16533,16638,1
16533,20675,6
16533,14165,5
16533,14475,2
16533,18320,1
16533,5205,1
16533,6715,2
16533,20642,1
16533,15801,2
16533,19902,7
16533,15185,1
16533,21360,22
16533,436,1
16533,15730,1
16533,20320,1
16533,9549,1
16533,7675,10
16533,10927,9
16533,20434,1
16533,16854,1
16533,11169,1
16533,14015,1
16533,18016,6
16533,21265,2
16533,20667,3
16533,19226,5
16533,21233,2
16533,1210,1
16533,22024,2
16533,22089,1
16533,20572,5
16533,21557,1
16533,16290,1
16533,19578,28
16533,21444,23
16533,19079,1
16533,18201,29
16533,6425,2
16533,19906,6
16533,21234,3
16533,20712,2
16533,22336,1
16533,1654,1
16533,21974,1
16533,19071,1
16533,19206,1
16533,14661,5
16533,17234,13
16533,22395,1
16533,21106,1
16533,20599,6
16533,16457,4
16533,10777,2
16533,12510,14
16533,19819,1
16533,22144,2
16533,22561,1
16533,19154,1
16533,15937,6
16533,17471,5
16533,16436,5
16533,22602,2
16533,20962,3
16533,18647,2
16533,17499,1
16533,9915,11
16533,19131,3
16533,22539,1
16533,21226,6
16533,20863,2
16533,22675,2
16533,22945,1
16533,11639,1
16533,10741,6
16533,18402,14
16533,5957,1
16533,15552,2
16533,5665,2
16533,19537,22
16533,16876,19
16533,23107,1
16533,19580,8
16533,23227,1
16533,16405,1
16533,2766,2
16533,14153,1
16533,22993,1
16533,23264,1
16533,11469,14
16533,14217,5
16533,16669,1
16533,4088,3
16533,23121,3
16533,23294,2
16533,15793,5
16533,11093,15
16533,22304,47
16533,17912,6
16533,22814,1
16533,8445,1
16533,4845,4
16533,23488,4
16533,23711,3
16533,18238,3
16533,23768,9
16533,23480,1
16533,11207,7
16533,20208,1
16533,19715,1
16533,22811,1
16533,17851,3
16533,14353,6
16533,11363,21
16533,20394,8
16533,19130,7
16533,23735,1
16533,21567,3
16533,21324,1
16533,24240,27
16533,23443,1
16533,24692,1
16533,20532,8
16533,23286,2
16533,20899,1
16533,24466,31
16533,24097,3
16533,16782,3
16533,21309,2
16533,23971,14
16533,11692,6
16533,25085,1
16533,21186,3
16533,17349,3
16533,23023,1
16533,24094,1
16533,23114,4
16533,1915,2
16533,22088,16
16533,24941,8
16533,25031,10
16533,25238,1
16533,23670,1
16533,11559,1
16533,19784,2
16533,17773,1
16533,24700,1
16533,21960,4
16533,4541,1
16533,15756,4
16533,23140,1
16533,21478,3
16533,25816,1
16533,25712,1
16533,24735,3
16533,25440,4
16533,8892,6
16533,25958,1
16533,3860,5
16533,20649,33
16533,25054,1
16533,22503,2
16533,22599,7
16533,24808,1
16533,22214,1
16533,23975,1
16533,11045,5
16533,23593,6
16533,21601,4
16533,23541,2
16533,15923,2
16533,21781,14
16533,21463,1
16533,25917,3
16533,26358,1
16533,15304,1
16533,16279,2
16533,21825,21
16533,24103,4
16533,25409,1
16533,25170,1
16533,25050,1
16533,26001,7
16533,15218,1
16533,10157,6
16533,7723,2
16533,23302,1
16533,21240,2
16533,24024,1
16533,26411,8
16533,26615,1
16533,24905,1
16533,19652,2
16533,24747,1
16533,10737,23
16533,23945,2
16533,25300,1
16533,23515,2
16533,21151,1
16533,18217,2
16533,26008,4
16533,24423,1
16533,26927,3
16533,26345,100
16533,24733,9
16533,23958,1
16533,27238,4
16533,26563,2
16533,27145,8
16533,24636,2
16533,21735,31
16533,17470,3
16533,26765,2
16533,8609,2
16533,23915,2
16533,26247,1
16533,8664,2
16533,27011,1
16533,20680,1
16533,24251,3
16533,26266,24
16533,10993,34
16533,20582,2
16533,23835,5
16533,27163,1
16533,21944,1
16533,17662,5
16533,26848,47
16533,6861,1
16533,24823,2
16533,26476,1
16533,27461,4
16533,24572,3
16533,25953,1
16533,32334,1
16533,19849,1
16533,18071,2
16533,21447,4
16533,27561,10
16533,17251,2
16533,27476,3
16533,24574,6
16533,24687,1
16533,23899,1
16533,16911,1
16533,24145,14
16533,25142,3
16533,26051,1
16533,17671,2
16533,31585,4
16533,21393,1
16533,15710,9
16533,27263,7
16533,20566,1
16533,24071,7
16533,14831,6
16533,32205,1
16533,26862,4
16533,32661,25
16533,23587,12
16533,23691,21
16533,34389,11
16533,34558,2
16533,33667,15
16533,18239,2
16533,25919,1
16533,26932,2
16533,26716,1
16533,13269,2
16533,33378,3
16533,33025,19
16533,3499,3
16533,4825,1
16533,20933,1
16533,35155,1
16533,34305,2
16533,21877,5
16533,33421,5
16533,27574,44
16533,35041,1
16533,32392,3
16533,11637,3
16533,13218,125
16533,17087,3
16533,11109,2
16533,16257,11
16533,2148,1
16533,26539,2
16533,17363,1
16533,23477,18
16533,27200,3
16533,28034,1
16533,24533,1
16533,19997,30
16533,35449,3
16533,17340,1
16533,35703,1
16533,19646,2
16533,31962,2
16533,27060,4
16533,27604,1
16533,35911,4
16533,22009,1
16533,33127,25
16533,26222,1
16533,31608,1
16533,17812,3
16533,19090,1
16533,24721,1
16533,35302,3
16533,21008,1
16533,35260,1
16533,4220,13
16533,25137,1
16533,37141,1
16533,36613,1
16533,26605,1
16533,37788,12
16533,35372,1
16533,17696,4
16533,33168,2
16533,24143,1
16533,35710,8
16533,37336,1
16533,27086,6
16533,35978,5
16533,6885,1
16533,31625,11
16533,37728,1
16533,35340,2
16533,18728,3
16533,37671,3
16533,12195,1
16533,23127,2
16533,27230,2
16533,37507,1
16533,38448,4
16533,38717,17
16533,35582,1
16533,38001,18
16533,38726,6
16533,37658,1
16533,35839,2
16533,39179,3
16533,35784,4
16533,39248,2
16533,24297,1
16533,20563,2
16533,13293,2
16533,39331,11
16533,34065,9
16533,21483,9
16533,35165,6
16533,38454,12
16533,26438,2
16533,16341,11
16533,35910,1
16533,9095,5
16533,39539,109
16533,25634,3
16533,31713,1
16533,26058,1
16533,21956,1
16533,39189,26
16533,30928,5
16533,19956,1
16533,22445,6
16533,31170,1
16533,39946,4
16533,33801,3
16533,38375,2
16533,25896,1
16533,7873,3
16533,19759,8
16533,39301,4
16533,22245,2
16533,25680,2
16533,21972,1
16533,26723,2
16533,15468,5
16533,37152,2
16533,40125,1
16533,17133,3
16533,18081,6
16533,40136,1
16533,39482,1
16533,35315,2
16533,39362,1
16533,35341,17
16533,34315,8
16533,39655,1
16533,35664,1
16533,25376,1
16533,37977,2
16533,37418,6
16533,35100,20
16533,23581,6
16533,39181,6
16533,40341,2
16533,1755,1
16533,26497,35
16533,40082,3
16533,23724,6
16533,15799,1
16533,38709,1
16533,7915,1
16533,38575,17
16533,40511,1
16533,11992,1
16533,39756,2
16533,14063,2
16533,40543,5
16533,35437,7
16533,36325,4
16533,40303,1
16533,19041,19
16533,20123,5
16533,40322,3
16533,40872,1
16533,23097,1
16533,19029,2
16533,40961,1
16533,40880,1
16533,41047,10
16533,27101,6
16533,38378,1
16533,41066,2
16533,37470,1
16533,38592,2
16533,38767,4
16533,23220,2
16533,18013,2
16533,20594,9
16533,35858,1
16533,24791,1
16533,38859,2
16533,19146,1
16533,39361,1
16533,41035,1
16533,13555,1
16533,37836,3
16533,15551,1
16533,38669,1
16533,40641,13
16533,40681,12
16533,19507,1
16533,37441,2
16533,32012,1
16533,41064,1
16533,26479,2
16533,38562,9
16533,24693,1
16533,40885,10
16533,36798,1
16533,16420,2
16533,40887,15
16533,26999,1
16533,38826,1
16533,39257,1
16533,34556,1
16533,25294,1
16533,41387,1
16533,41148,17
16533,41318,6
16533,40427,2
16533,40424,29
16533,26248,4
16533,34996,3
16533,39100,1
16533,22047,1
16533,39153,2
16533,41357,1
16533,23492,1
16533,37010,4
16533,39261,27
16533,41325,3
16533,11087,28
16533,15522,1
16533,10097,7
16533,40886,2
16533,8887,1
16533,16607,15
16533,37350,9
16533,26813,1
16533,22023,2
16533,18955,1
16533,39409,1
16533,35037,3
16533,40311,5
16533,41373,1
16533,38397,3
16533,32729,8
16533,36392,1
16533,40580,19
16533,24475,1
16533,114,1
16533,41657,1
16533,21241,1
16533,41543,4
16533,40778,1
16533,40720,2
16533,16792,2
16533,21370,1
16533,41735,1
16533,27208,7
16533,6937,3
16533,31444,6
16533,1828,8
16533,11259,7
16533,108,2
16533,23548,2
16533,27456,6
16533,39744,5
16533,41813,1
16533,21185,2
16533,15953,5
16533,32156,17
16533,37332,6
16533,33003,25
16533,41077,1
16533,15895,1
16533,27024,2
16533,9303,2
16533,33423,2
16533,23627,10
16533,41607,1
16533,3579,1
16533,40387,2
16533,31019,1
16533,22125,1
16533,21570,1
16533,42202,1
16533,41874,5
16533,42218,2
16533,32066,1
16533,24643,2
16533,24988,1
16533,16297,1
16533,27317,1
16533,27142,2
16533,40764,4
16533,38387,2
16533,38191,1
16533,16122,3
16533,39549,2
16533,42720,4
16533,27435,8
16533,38578,1
16533,17446,9
16533,41726,2
16533,14447,15
16533,41696,25
16533,39140,5
16533,13857,3
16533,36221,1
16533,18443,2
16533,35455,1
16533,38924,1
16533,18983,2
16533,40595,1
16533,25553,5
16533,43540,3
16533,43535,3
16533,18732,2
16533,17795,1
16533,38725,3
16533,41330,5
16533,17536,74
16533,42763,13
16533,18560,2
16533,20800,1
16533,41557,3
16533,13320,7
16533,17797,3
16533,42970,1
16533,43541,1
16533,44106,1
16533,41410,1
16533,25271,1
16533,15493,16
16533,44185,2
16533,33192,1
16533,44149,4
16533,17723,1
16533,36557,8
16533,38851,3
16533,35682,1
16533,44254,18
16533,32423,11
16533,43421,1
16533,27349,9
16533,32107,12
16533,44206,4
16533,23674,1
16533,37052,1
16533,44572,2
16533,27621,1
16533,41768,4
16533,16658,1
16533,44008,4
16533,11089,3
16533,42124,1
16533,42300,2
16533,37150,3
16533,44210,6
16533,35542,4
16533,40945,9
16533,42201,4
16533,20365,3
16533,26303,4
16533,43947,1
16533,23476,1
16533,32761,1
16533,34963,3
16533,42066,2
16533,40381,5
16533,41502,1
16533,43828,1
16533,44926,2
16533,42174,5
16533,18884,5
16533,37170,22
16533,45049,6
16533,38574,1
16533,35390,3
16533,44630,2
16533,43765,1
16533,27313,1
16533,41460,5
16533,44500,1
16533,44617,2
16533,6557,2
16533,43522,1
16533,15911,2
16533,43233,2
16533,44688,2
16533,44592,3
16533,4097,2
16533,15991,1
16533,42084,1
16533,19036,5
16533,26484,1
16533,14175,1
16533,41691,4
16533,44765,1
16533,27375,1
16533,17230,1
16533,40684,1
16533,43218,12
16533,41054,2
16533,41756,1
16533,45327,2
16533,45092,1
16533,22417,7
16533,45532,1
16533,23028,3
16533,39203,1
16533,26404,24
16533,41725,2
16533,44768,1
16533,38183,2
16533,40519,13
16533,43692,2
16533,22551,1
16533,43427,2
16533,26298,3
16533,46551,16
16533,39056,2
16533,46528,15
16533,24427,1
16533,45983,6
16533,19982,1
16533,46873,14
16533,44397,1
16533,11257,3
16533,44838,1
16533,45945,3
16533,33111,1
16533,13523,2
16533,45077,7
16533,45993,8
16533,44794,1
16533,46505,14
16533,18422,1
16533,42601,1
16533,21688,1
16533,11477,2
16533,45302,4
16533,10753,4
16533,46908,10
16533,40479,2
16533,40095,25
16533,41602,1
16533,26463,1
16533,16739,1
16533,43239,1
16533,20758,1
16533,45831,5
16533,38391,1
16533,45839,4
16533,27202,4
16533,40733,6
16533,47317,1
16533,26856,1
16533,40042,5
16533,45933,2
16533,44074,3
16533,32498,1
16533,42054,1
16533,47561,1
16533,47654,1
16533,45448,2
16533,46390,1
16533,47128,19
16533,41835,1
16533,46916,2
16533,25290,1
16533,46475,3
16533,41242,1
16533,47061,3
16533,39976,1
16533,37313,3
16533,3321,1
16533,25295,1
16533,47922,1
16533,35321,29
16533,34543,1
16533,41112,1
16533,21754,1
16533,32072,9
16533,43815,4
16533,44589,2
16533,41531,8
16533,26011,5
16533,45062,5
16533,44311,1
16533,48568,3
16533,37640,1
16533,40658,1
16533,45488,12
16533,46668,2
16533,10821,1
16533,40846,1
16533,49107,7
16533,34211,7
16533,44020,9
16533,25153,1
16533,38282,17
16533,44436,7
16533,45849,1
16533,37594,1
16533,47902,1
16533,23549,1
16533,47065,2
16533,49864,2
16533,48508,30
16533,25454,1
16533,47385,7
16533,44132,1
16533,49933,3
16533,48567,15
16533,38215,1
16533,49635,2
16533,17859,1
16533,27081,1
16533,45324,1
16533,48784,7
16533,19915,5
16533,26925,1
16533,44591,2
16533,49677,1
16533,21861,1
16533,49958,1
16533,48562,1
16533,49652,1
16533,48332,3
16533,19755,2
16533,50240,3
16533,5197,2
16533,42062,2
16533,13813,1
16533,36513,1
16533,46544,2
16533,42083,1
16533,50511,1
16533,49569,1
16533,47776,2
16533,50626,7
16533,50910,12
16533,50105,4
16533,48149,3
16533,50344,4
16533,48760,13
16533,51549,4
16533,14731,1
16533,49410,4
16533,49155,3
16533,51039,3
16533,38593,2
16533,44261,1
16533,48061,3
16533,25891,3
16533,38546,6
16533,50339,2
16533,52441,4
16533,27051,2
16533,48165,7
16533,52022,1
16533,44718,1
16533,40558,2
16533,52999,4
16533,51428,1
16533,50274,23
16533,50246,3
16533,17299,2
16533,26321,1
16533,22360,4
16533,54305,2
16533,45193,1
16533,41033,4
16533,44362,6
16533,53273,2
16533,44726,1
16533,52566,2
16533,42962,2
16533,17175,2
16958,10781,10
16958,11031,19
16958,16129,3
16958,11251,1
16958,18400,1
16958,18065,33
16958,15280,1
16958,17626,2
16958,17768,2
16958,10733,6
16958,13272,19
16958,12510,10
16958,17492,2
16958,17662,14
16958,15896,1
16958,3,1
16958,17018,3
16958,16176,1
16958,14447,2
16958,16679,13
16958,16122,11
16958,10571,1
16958,14285,6
16958,15731,37
16958,17573,8
16958,16964,3
16958,19071,3
16958,19293,4
16958,17851,2
16958,15224,2
16958,17134,7
16958,19227,1
16958,14175,2
16958,18016,37
16958,17386,1
16958,16327,1
16958,19642,13
16958,10277,2
16958,17184,1
16958,20144,3
16958,19111,1
16958,6087,1
16958,20171,1
16958,6885,1
16958,1354,2
16958,18563,7
16958,18539,1
16958,18793,1
16958,20176,1
16958,11207,4
16958,18746,1
16958,18680,1
16958,19584,5
16958,10795,9
16958,21130,5
16958,19313,6
16958,19579,2
16958,17628,2
16958,14435,4
16958,20675,5
16958,13593,2
16958,17765,2
16958,15551,3
16958,16212,3
16958,17470,2
16958,5417,1
16958,17499,1
16958,21056,2
16958,11559,1
16958,20667,2
16958,12384,20
16958,19546,1
16958,11027,31
16958,13535,2
16958,18483,3
16958,16880,2
16958,21483,13
16958,20961,2
16958,11169,1
16958,18896,5
16958,17843,4
16958,18033,37
16958,13529,1
16958,17893,13
16958,11173,4
16958,17212,3
16958,15185,7
16958,14299,2
16958,16286,3
16958,18538,10
16958,19173,16
16958,17352,2
16958,19070,2
16958,14353,2
16958,17203,2
16958,20903,4
16958,19052,1
16958,19646,2
16958,16666,2
16958,21967,7
16958,16723,12
16958,8892,2
16958,15856,1
16958,10157,5
16958,10729,4
16958,5531,1
16958,21444,7
16958,21963,4
16958,15471,6
16958,21360,42
16958,20275,2
16958,4825,8
16958,21228,1
16958,16076,7
16958,6425,1
16958,17530,2
16958,19902,9
16958,21234,1
16958,17348,11
16958,22336,1
16958,15459,3
16958,16763,9
16958,19765,1
16958,15799,2
16958,15959,7
16958,13441,17
16958,21780,1
16958,19445,1
16958,19537,13
16958,21867,1
16958,22144,1
16958,22506,1
16958,16435,1
16958,18564,4
16958,19906,13
16958,15998,1
16958,22675,1
16958,22278,2
16958,16436,23
16958,22602,6
16958,19959,1
16958,20807,3
16958,13320,12
16958,20929,5
16958,17471,18
16958,8960,6
16958,8795,1
16958,19784,5
16958,18533,1
16958,21601,5
16958,23004,2
16958,14077,1
16958,13645,4
16958,20208,40
16958,21025,1
16958,22260,8
16958,23114,17
16958,18239,1
16958,7675,1
16958,23197,1
16958,18431,1
16958,22993,1
16958,19017,3
16958,23231,2
16958,23259,1
16958,16214,2
16958,21959,1
16958,15719,1
16958,21724,2
16958,15793,3
16958,20532,2
16958,23488,3
16958,20821,1
16958,23549,1
16958,9641,1
16958,23670,1
16958,18289,1
16958,5689,1
16958,4753,1
16958,22088,17
16958,17627,6
16958,9915,1
16958,21960,10
16958,24572,6
16958,23286,3
16958,24692,1
16958,3652,1
16958,22255,1
16958,24240,6
16958,24774,1
16958,16705,7
16958,23471,1
16958,21746,1
16958,24484,14
16958,21309,1
16958,23220,22
16958,21735,2
16958,15101,1
16958,23566,5
16958,23097,3
16958,15099,2
16958,25142,8
16958,10993,12
16958,23971,5
16958,23522,1
16958,15218,4
16958,16627,1
16958,7055,2
16958,16876,3
16958,24513,9
16958,11692,3
16958,24450,3
16958,23294,2
16958,11363,9
16958,23587,7
16958,4845,7
16958,16854,4
16958,25291,1
16958,18695,4
16958,17897,1
16958,17434,2
16958,17862,3
16958,24841,1
16958,15601,4
16958,19130,2
16958,15937,1
16958,17087,4
16958,25085,2
16958,25031,2
16958,15912,1
16958,19791,2
16958,18066,1
16958,25409,3
16958,25634,8
16958,17234,21
16958,18056,1
16958,14407,5
16958,24145,16
16958,25714,1
16958,25606,1
16958,25186,1
16958,24888,4
16958,21186,3
16958,23778,1
16958,20649,3
16958,18201,26
16958,24733,3
16958,24855,1
16958,25376,4
16958,5195,2
16958,20572,9
16958,15262,4
16958,10737,2
16958,26048,2
16958,16565,6
16958,26132,1
16958,23768,4
16958,23648,2
16958,21825,43
16958,22214,2
16958,24707,2
16958,20038,1
16958,18013,3
16958,8664,1
16958,25641,1
16958,22683,2
16958,26223,1
16958,11045,2
16958,14169,1
16958,21058,5
16958,2933,3
16958,19891,1
16958,15383,1
16958,26247,1
16958,25387,1
16958,9523,1
16958,22445,5
16958,1114,1
16958,24103,2
16958,25054,9
16958,26250,2
16958,20765,1
16958,23754,1
16958,22614,5
16958,23361,2
16958,26121,1
16958,26345,19
16958,21240,7
16958,25891,4
16958,22599,1
16958,26248,2
16958,24979,2
16958,16302,3
16958,21877,5
16958,4220,7
16958,26266,16
16958,15895,3
16958,27011,2
16958,24252,1
16958,26605,3
16958,7007,1
16958,22245,1
16958,15611,3
16958,19580,4
16958,25365,1
16958,26282,2
16958,25424,1
16958,20332,1
16958,9095,2
16958,21008,3
16958,18217,1
16958,27209,1
16958,24804,4
16958,23541,1
16958,22503,1
16958,27024,3
16958,17349,2
16958,26765,3
16958,26431,1
16958,17593,1
16958,27303,7
16958,26811,4
16958,27060,2
16958,24988,2
16958,18320,1
16958,9303,1
16958,23915,1
16958,24024,1
16958,26017,1
16958,25076,4
16958,24071,5
16958,23975,1
16958,25552,1
16958,27145,2
16958,23973,1
16958,19407,1
16958,27375,1
16958,4939,1
16958,26025,9
16958,27461,10
16958,26484,10
16958,25680,1
16958,20861,1
16958,26008,2
16958,16527,8
16958,23835,4
16958,21981,1
16958,20582,1
16958,22304,30
16958,15911,1
16958,26496,1
16958,27388,2
16958,31032,1
16958,27476,1
16958,27435,3
16958,22360,4
16958,27561,33
16958,22561,1
16958,22551,4
16958,20396,7
16958,18402,8
16958,32040,1
16958,31613,1
16958,23011,2
16958,32392,1
16958,3579,1
16958,27622,2
16958,24823,1
16958,26927,1
16958,21567,3
16958,19652,1
16958,19483,2
16958,20394,2
16958,17251,1
16958,27380,2
16958,20566,1
16958,34508,14
16958,16933,1
16958,32377,2
16958,25211,3
16958,33421,1
16958,33025,7
16958,27349,13
16958,33403,2
16958,18481,1
16958,26932,1
16958,24466,1
16958,19754,2
16958,32791,1
16958,32661,9
16958,13857,1
16958,3499,6
16958,20933,1
16958,23477,10
16958,35297,1
16958,20863,1
16958,32408,2
16958,2148,1
16958,35430,3
16958,26723,2
16958,23028,4
16958,24691,2
16958,22009,2
16958,31608,1
16958,25090,3
16958,11109,2
16958,34973,1
16958,23332,1
16958,18902,2
16958,21612,1
16958,33378,1
16958,35437,3
16958,26830,8
16958,20712,2
16958,21972,4
16958,26315,1
16958,11257,2
16958,26476,1
16958,27574,17
16958,35910,4
16958,26222,8
16958,8823,4
16958,35315,5
16958,35449,2
16958,2303,1
16958,16820,4
16958,19090,1
16958,36794,4
16958,24721,1
16958,33338,1
16958,21781,1
16958,36392,25
16958,18728,3
16958,33667,2
16958,18765,1
16958,38448,4
16958,37658,1
16958,34182,5
16958,16014,6
16958,26965,1
16958,27238,2
16958,11089,7
16958,38561,2
16958,23691,11
16958,38325,1
16958,15493,2
16958,39036,6
16958,38993,8
16958,10693,42
16958,13269,1
16958,35573,1
16958,36513,2
16958,17696,1
16958,11093,4
16958,12369,18
16958,38312,1
16958,38562,16
16958,17521,7
16958,37377,2
16958,38726,10
16958,26848,5
16958,38387,7
16958,11621,5
16958,34315,25
16958,26539,2
16958,34060,2
16958,19621,3
16958,24297,2
16958,39539,38
16958,34421,9
16958,39557,1
16958,34065,2
16958,39153,1
16958,17723,6
16958,10933,6
16958,39756,3
16958,13813,2
16958,26870,1
16958,39760,7
16958,39413,1
16958,35710,3
16958,11041,1
16958,39100,4
16958,11111,10
16958,39096,1
16958,31444,8
16958,27208,3
16958,10985,37
16958,26058,4
16958,36325,1
16958,33168,2
16958,39189,8
16958,38183,2
16958,19956,1
16958,20202,1
16958,39946,9
16958,21225,1
16958,38215,3
16958,35912,1
16958,26908,3
16958,35745,3
16958,31737,2
16958,23548,9
16958,39482,7
16958,37336,2
16958,36054,1
16958,27086,6
16958,39655,11
16958,18917,1
16958,26615,1
16958,39373,1
16958,37152,1
16958,38415,4
16958,32423,4
16958,38575,7
16958,14063,1
16958,25829,1
16958,40235,1
16958,37150,3
16958,20123,15
16958,19041,4
16958,13218,11
16958,11469,4
16958,11087,8
16958,41047,1
16958,41122,1
16958,39409,1
16958,39341,1
16958,16607,26
16958,34963,3
16958,41325,3
16958,38163,3
16958,20614,2
16958,27599,1
16958,11075,1
16958,38454,1
16958,35328,2
16958,6937,1
16958,32029,7
16958,5197,1
16958,35796,1
16958,27456,1
16958,7895,1
16958,23724,3
16958,41253,1
16958,33003,22
16958,19578,8
16958,41813,3
16958,40387,2
16958,17420,1
16958,40818,2
16958,13705,1
16958,41874,1
16958,21156,1
16958,36221,5
16958,19997,8
16958,42084,1
16958,24647,1
16958,27263,16
16958,33127,1
16958,27202,2
16958,35165,3
16958,25454,7
16958,19443,3
16958,15204,2
16958,35100,3
16958,17101,3
16958,19982,10
16958,41696,11
16958,4088,1
16958,41510,4
16958,40897,1
16958,42763,2
16958,16341,1
16958,43428,3
16958,14831,1
16958,25553,4
16958,13679,6
16958,44206,4
16958,25386,1
16958,17446,1
16958,36557,2
16958,44274,1
16958,16630,3
16958,37022,2
16958,32107,1
16958,21754,1
16958,44261,2
16958,37558,2
16958,41148,11
16958,43381,1
16958,32112,1
16958,43692,2
16958,44132,1
16958,44572,5
16958,42300,3
16958,7915,1
16958,40945,12
16958,39261,1
16958,41318,1
16958,44654,1
16958,23476,8
16958,37788,3
16958,37946,1
16958,40007,2
16958,15359,1
16958,31652,2
16958,43565,1
16958,38409,2
16958,44688,1
16958,18031,1
16958,38894,1
16958,40424,1
16958,19455,2
16958,38689,1
16958,27051,1
16958,39203,2
16958,44210,3
16958,44460,1
16958,42174,3
16958,44297,2
16958,44909,1
16958,32173,9
16958,39331,2
16958,40887,1
16958,31019,2
16958,22417,4
16958,26203,4
16958,37350,3
16958,45077,1
16958,40846,3
16958,41691,17
16958,45043,1
16958,43781,1
16958,23674,1
16958,11259,5
16958,43218,14
16958,13293,1
16958,42965,1
16958,45644,2
16958,38851,10
16958,41557,4
16958,40885,2
16958,25609,3
16958,26980,15
16958,11219,2
16958,46018,2
16958,39489,2
16958,44214,1
16958,17536,1
16958,40709,2
16958,35321,1
16958,45641,2
16958,38717,8
16958,45488,2
16958,46551,70
16958,11477,1
16958,47093,3
16958,46908,3
16958,45049,2
