USER_ID,TERRITORY_ID,TYPE_IN_HOUSE,TYPE_FREELANCE,TOTAL_DOWNLOADS,TOTAL_COLLABORATIONS,HAS_FACEBOOK,HAS_TWITTER,HAS_PINTEREST,HAS_INSTAGRAM,USES_AFFILIATES
642,1,0,1,53,0,0,0,0,0,0
645,1,0,1,2,0,0,0,0,0,0
646,1,0,1,90,0,0,0,0,0,0
648,1,0,1,47,0,0,0,0,0,0
650,1,1,0,1866,0,0,0,0,0,0
651,1,0,1,11,0,0,0,0,0,0
658,1,0,1,37,0,0,0,0,0,0
661,1,0,1,100,0,0,0,0,0,0
664,1,0,1,780,0,0,0,0,0,0
674,1,0,1,216,0,0,0,0,0,0
677,1,0,1,27,0,0,0,0,0,0
685,1,1,0,1145,0,0,0,0,0,0
690,1,0,1,52,0,1,1,1,1,0
691,1,0,1,15,0,0,0,0,0,0
700,1,1,0,8,0,0,0,0,0,0
703,1,0,1,41,0,0,0,0,0,0
705,1,0,1,132,0,0,0,1,1,0
707,1,0,1,344,0,0,0,0,0,0
709,1,0,1,14,0,0,0,0,0,0
715,1,0,1,4,0,0,0,0,0,0
719,1,0,1,4,0,0,0,0,0,0
728,1,1,0,251,0,0,0,0,0,0
730,1,0,1,256,0,0,0,0,0,0
751,1,0,1,117,0,0,0,0,0,0
754,1,0,1,2,0,0,0,0,0,0
766,1,0,1,5,0,0,0,0,0,0
778,1,0,1,47,0,0,0,0,0,0
802,1,0,1,7,0,0,0,0,0,0
811,1,0,1,1,0,0,0,0,0,0
813,1,0,1,254,0,0,0,0,0,0
814,1,0,1,1,0,0,0,0,0,0
817,1,0,1,23,0,0,0,0,0,0
818,1,0,1,16,0,0,0,0,0,0
835,1,0,1,332,0,0,0,0,0,0
836,1,0,1,36,0,0,0,0,0,0
840,1,0,1,8,0,0,0,0,0,0
843,1,0,1,7,0,0,0,0,0,0
844,1,0,1,65,0,0,0,0,0,0
851,1,0,1,65,0,0,0,0,0,0
853,1,0,1,1,0,0,0,0,0,0
865,1,0,1,1,0,0,0,0,0,0
871,1,0,1,177,0,0,0,0,0,0
878,1,1,0,35,0,0,0,0,0,0
880,1,0,1,23,0,0,0,0,0,0
887,1,0,1,4,0,0,0,0,0,0
901,1,0,1,9,0,0,0,0,0,0
906,1,0,1,1,0,0,0,0,0,0
922,1,0,1,62,0,0,0,0,0,0
923,1,0,1,14,0,0,0,0,0,0
924,1,1,0,30,0,0,0,0,0,0
934,1,0,1,961,0,0,0,0,0,0
937,1,0,1,16,0,0,0,0,0,0
941,1,0,1,623,0,0,1,0,1,0
953,1,0,1,2802,0,0,0,0,0,0
954,1,0,1,53,0,0,0,0,0,0
960,1,0,1,7,0,0,0,0,0,0
961,1,0,1,104,0,0,0,0,0,0
965,1,0,1,8,0,0,0,0,0,0
976,1,0,1,2,0,0,0,0,0,0
987,1,0,1,72,0,0,0,0,0,0
996,1,0,1,514,0,0,0,0,0,0
997,1,0,1,25,0,0,0,0,0,0
1002,1,0,1,85,0,0,0,0,0,0
1004,1,0,1,5,0,0,0,0,0,0
1005,1,1,0,431,0,0,0,0,0,0
1007,1,0,1,12,0,0,0,0,0,0
1009,1,0,1,6,0,0,0,0,0,0
1010,1,0,1,146,0,0,0,0,0,0
1013,1,0,1,246,0,0,0,0,0,0
1019,1,0,1,17,0,0,0,0,0,0
1025,1,1,0,39,0,0,0,0,0,0
1030,1,0,1,71,0,0,0,0,0,0
1045,1,0,1,536,0,0,0,0,0,0
1047,1,0,1,879,0,0,0,0,0,0
1048,1,0,1,88,0,0,0,0,0,0
1049,1,0,1,7,0,0,0,0,0,0
1052,1,0,1,112,0,0,0,0,0,0
1059,1,0,1,2,0,0,0,0,0,0
1062,1,0,1,27,0,0,0,0,0,0
1063,1,1,0,336,0,0,0,0,0,0
1070,1,0,1,2026,0,0,0,0,0,0
1072,1,0,1,32,0,0,0,0,0,0
1073,1,0,1,11,0,0,0,0,0,0
1076,1,0,1,42,0,0,0,0,0,0
1088,1,0,1,106,0,0,0,0,0,0
1089,1,1,0,1524,0,0,0,0,0,0
1095,1,0,1,10,0,0,0,0,0,0
1097,1,0,1,4,0,0,0,0,0,0
1098,1,0,1,218,0,0,0,0,0,0
1099,1,0,1,243,0,0,0,0,0,0
1106,1,0,1,1,0,0,0,0,0,0
1107,1,0,1,11,0,0,0,0,0,0
1112,1,0,1,56,0,0,0,0,0,0
1113,1,0,1,2,0,0,0,0,0,0
1114,1,0,1,209,0,1,1,0,1,0
1119,1,0,1,940,0,0,0,0,0,0
1125,1,0,1,17,0,0,0,0,0,0
1126,1,0,1,6,0,0,0,0,0,0
1127,1,0,1,1,0,0,0,0,0,0
1128,1,1,1,38,0,0,0,0,0,0
1129,1,0,1,14,0,0,0,0,0,0
1133,1,0,1,28,0,0,0,0,0,0
1137,1,1,0,1257,0,0,0,0,0,0
1139,1,0,1,1,0,0,0,0,0,0
1140,1,0,1,88,0,0,0,0,0,0
1141,1,0,1,646,0,0,0,0,0,0
1145,1,0,1,10,0,0,0,0,0,0
1148,1,0,1,23,0,0,0,0,0,0
1149,1,0,1,2,0,0,0,0,0,0
1156,1,0,1,17,0,0,0,0,0,0
1160,1,0,1,120,0,0,0,0,0,0
1163,1,0,1,388,0,0,0,0,0,0
1164,1,0,1,141,0,0,0,0,0,0
1173,1,0,1,1,0,0,0,0,0,0
1177,1,0,1,107,0,0,0,0,0,0
1181,1,1,0,1170,0,0,0,0,0,0
1190,1,0,1,97,0,0,0,0,0,0
1191,1,1,0,23,0,0,0,0,0,0
1193,1,0,1,976,0,0,0,0,0,0
1198,1,0,1,64,0,0,0,0,0,0
1199,1,0,1,29,0,0,0,0,0,0
1203,1,0,1,7,0,0,0,0,0,0
1206,1,0,1,9,0,0,0,0,0,0
1210,1,0,1,1188,0,0,0,0,0,0
1224,1,0,1,1,0,0,0,0,0,0
1228,1,0,1,397,0,0,0,0,0,0
1232,1,0,1,3,0,0,0,0,0,0
1234,1,0,1,1,0,0,0,0,0,0
1238,1,1,0,945,0,0,0,0,0,0
1242,1,0,1,166,0,0,0,0,0,0
1244,1,0,1,140,0,0,0,0,0,0
1253,1,0,1,1,0,0,0,0,0,0
1254,1,0,1,329,0,0,0,0,0,0
1255,1,0,1,1,0,0,0,0,0,0
1258,1,0,1,3,0,0,0,0,0,0
1262,1,0,1,1035,0,0,0,0,0,0
1263,1,1,0,82,0,0,0,0,0,0
1265,1,1,0,1306,0,0,0,0,0,0
1266,1,0,1,146,0,0,0,0,0,0
1268,1,0,1,12,0,0,0,0,0,0
1269,1,0,1,195,0,0,0,0,0,0
1270,1,0,1,2,0,0,0,0,0,0
1284,1,1,0,190,0,0,0,0,0,0
1286,1,0,1,14,0,0,0,0,0,0
1288,1,0,1,1,0,0,0,0,0,0
1291,1,0,1,195,0,0,0,0,0,0
1292,1,0,1,2,0,0,0,0,0,0
1317,1,0,1,4253,0,0,0,0,0,0
1330,1,0,1,336,0,0,0,0,0,0
1331,1,0,1,88,0,0,0,0,0,0
1345,1,0,1,490,0,0,0,0,0,0
1346,1,0,1,95,0,0,0,0,0,0
1354,1,0,1,2343,0,0,0,0,0,0
1358,1,0,1,177,0,0,0,0,0,0
1361,1,0,1,1749,0,0,0,0,0,0
1363,1,0,1,3,0,0,0,0,0,0
1367,1,0,1,89,0,0,0,0,0,0
1368,1,0,1,15,0,0,0,0,0,0
1377,1,0,1,8,0,0,0,0,0,0
1380,1,0,1,27,0,0,0,0,0,0
1381,1,0,1,403,0,0,0,0,0,0
1384,1,0,1,150,0,0,0,0,0,0
1389,1,0,1,146,0,0,0,0,0,0
1391,1,0,1,1,0,0,0,0,0,0
1393,1,0,1,1,0,0,0,0,0,0
1394,1,0,1,131,0,0,0,0,0,0
1401,1,0,1,9646,0,0,0,0,1,0
1412,1,0,1,96,0,0,0,0,0,0
1417,1,0,1,2,0,0,0,0,0,0
1420,1,0,1,347,0,0,0,0,0,0
1424,1,0,1,1,0,0,0,0,0,0
1430,1,0,1,2,0,0,0,0,0,0
1434,1,0,1,61,0,0,0,0,0,0
1446,1,0,1,2,0,0,0,0,0,0
1448,1,0,1,6,0,0,0,0,0,0
1452,1,1,1,56,0,0,0,0,0,0
1455,1,0,1,13,0,0,0,0,0,0
1461,1,0,1,438,0,0,0,0,0,0
1462,1,0,1,5,0,0,0,0,0,0
1464,1,0,1,560,1,1,1,1,1,1
1466,1,0,1,272,0,0,0,0,0,0
1469,1,0,1,53,0,0,0,0,0,0
1470,1,1,0,86,0,0,0,0,0,0
1471,1,0,1,10,0,0,0,0,0,0
1476,1,0,1,71,0,0,0,0,0,0
1477,1,0,1,90,0,0,0,0,0,0
1478,1,0,1,515,0,0,0,0,0,0
1479,1,1,0,634,0,0,0,0,0,0
1480,1,1,0,1849,0,0,0,0,0,0
1482,1,0,1,8334,0,0,0,0,0,0
1484,1,0,1,89,0,0,0,0,0,0
1486,1,0,1,2,0,0,0,0,0,0
1492,1,1,0,671,0,0,0,0,0,0
1495,1,0,1,54,0,0,0,0,0,0
1496,1,0,1,10,0,0,0,0,0,0
1515,1,0,1,1,0,0,0,0,0,0
1526,1,0,1,1359,0,0,0,0,0,0
1528,1,0,1,33,0,0,0,0,0,0
1529,1,0,1,1,0,0,0,0,0,0
1530,1,1,0,1081,0,0,0,0,0,0
1533,1,0,1,75,0,0,0,0,0,0
1535,1,0,1,2,0,0,0,0,0,0
1541,1,0,1,188,0,0,0,0,0,0
1544,1,0,1,30,0,0,0,0,0,0
1547,1,0,1,5,0,0,0,0,0,0
1548,1,0,1,2,0,0,0,0,0,0
1560,1,0,1,841,0,0,0,0,0,0
1563,1,0,1,13,0,0,0,0,0,0
1565,1,0,1,1,0,0,0,0,0,0
1566,1,0,1,2,0,0,0,0,0,0
1572,1,0,1,5,0,0,0,0,0,0
1573,1,1,0,2530,0,0,0,0,0,0
1577,1,0,1,1,0,0,0,0,0,0
1580,1,0,1,26,0,0,0,0,0,0
1581,1,0,1,1,0,0,0,0,0,0
1584,1,0,1,97,0,0,0,0,0,0
1585,1,0,1,22,0,0,0,0,0,0
1587,1,0,1,52,0,0,0,0,0,0
1589,1,0,1,3,0,0,0,0,0,0
1590,1,0,1,47,0,0,0,0,0,0
1591,1,0,1,1,0,0,0,0,0,0
1592,1,0,1,4,0,0,0,0,0,0
1593,1,1,0,650,0,0,0,0,0,0
1595,1,0,1,2,0,0,0,0,0,0
1598,1,0,1,5,0,0,0,0,0,0
1599,1,0,1,83,0,0,0,0,0,0
1606,1,0,1,20,0,0,0,0,0,0
1613,1,0,1,9,0,0,0,0,0,0
1624,1,0,1,33,0,0,0,0,0,0
1625,1,0,1,975,0,0,0,0,0,0
1636,1,0,1,28,0,0,0,0,0,0
1637,1,0,1,2,0,0,0,0,0,0
1641,1,0,1,285,0,0,0,0,0,0
1646,1,0,1,8,0,0,0,0,0,0
1650,1,0,1,1,0,0,0,0,0,0
1654,1,0,1,1093,0,0,0,0,0,0
1655,1,0,1,2,0,0,0,0,0,0
1656,1,0,1,706,0,0,0,0,0,0
1659,1,0,1,9,0,0,0,0,0,0
1662,1,0,1,118,0,0,0,0,0,0
1663,1,0,1,1,0,0,0,0,0,0
1666,1,0,1,370,0,0,0,0,0,0
1673,1,0,1,1,0,0,0,0,0,0
1676,1,1,0,7,0,0,0,0,0,0
1678,1,0,1,25,0,0,0,0,0,0
1679,1,0,0,656,0,0,1,1,1,0
1682,1,0,1,3613,0,0,0,0,1,0
1684,1,0,1,6,0,0,0,0,0,0
1685,1,0,1,78,0,0,0,0,0,0
1687,1,0,1,1,0,0,0,0,0,0
1689,1,0,1,9,0,0,0,0,0,0
1690,1,0,1,5,0,0,0,0,0,0
1692,1,0,1,22,0,0,0,0,0,0
1694,1,0,1,1628,0,0,0,0,0,0
1696,1,0,1,228,0,0,0,0,0,0
1697,1,0,1,95,0,0,0,0,0,0
1701,1,1,0,46,0,0,0,0,0,0
1706,1,0,1,40,0,0,0,0,0,0
1707,1,1,0,3260,0,0,0,0,0,0
1713,1,0,1,540,0,0,0,0,0,0
1717,1,0,1,3,0,0,0,0,0,0
1718,1,0,1,843,0,0,0,0,0,0
1719,1,0,1,247,0,0,0,0,0,0
1720,1,0,1,24,0,0,0,0,0,0
1723,1,0,1,25,0,0,0,0,0,0
1724,1,0,1,60,0,0,0,0,0,0
1727,1,0,1,266,0,0,0,0,0,0
1728,1,0,1,63,0,0,0,0,0,0
1730,1,0,1,61,0,0,0,0,0,0
1733,1,0,1,801,0,0,0,0,0,0
1735,1,0,1,205,0,0,0,0,0,0
1737,1,0,1,128,0,0,0,0,0,0
1744,1,0,1,203,0,0,0,0,0,0
1746,1,0,1,1,0,0,0,0,0,0
1749,1,0,1,14,0,0,0,0,0,0
1751,1,0,1,3,0,0,0,0,0,0
1753,1,0,1,2358,0,0,0,0,0,0
1755,1,0,1,701,0,0,1,0,0,0
1757,1,0,1,714,0,0,0,0,0,0
1759,1,0,1,6,0,0,0,0,0,0
1760,1,0,1,53,0,0,0,0,0,0
1761,1,0,1,16,0,0,0,0,0,0
1764,1,0,1,51,0,0,0,0,0,0
1766,1,1,0,145,0,0,0,0,0,0
1767,1,0,1,661,0,0,0,0,0,0
1774,1,1,0,1124,0,0,0,0,0,0
1776,1,0,1,147,0,0,0,0,0,0
1777,1,0,1,18,0,0,0,0,0,0
1779,1,0,1,36,0,0,0,0,0,0
1783,1,0,1,135,0,0,0,0,0,0
1793,1,0,1,195,0,0,0,0,0,0
1794,1,0,1,63,0,0,0,0,0,0
1795,1,0,1,2,0,0,0,0,0,0
1798,1,1,0,6,0,0,0,0,0,0
1799,1,0,1,84,0,0,0,0,0,0
1800,1,1,0,3359,0,0,0,0,0,0
1801,1,0,1,379,0,0,0,0,0,0
1804,1,0,1,79,0,0,0,0,0,0
1810,1,0,1,70,0,0,0,0,0,0
1812,1,1,0,1521,0,0,0,0,0,0
1814,1,0,1,200,0,0,0,0,0,0
1820,1,0,1,557,0,0,0,0,0,0
1821,1,0,1,107,0,0,0,0,0,0
1826,1,0,1,8,0,0,0,0,0,0
1828,1,0,1,1146,0,0,0,0,0,0
1832,1,0,1,420,0,0,0,0,0,0
1835,1,0,1,3,0,0,0,0,0,0
1836,1,0,1,10,0,0,0,0,0,0
1841,1,0,1,56,0,0,0,0,0,0
1844,1,0,1,1151,0,0,0,0,0,0
1852,1,0,1,992,0,0,0,0,0,0
1854,1,0,1,87,0,0,0,0,0,0
1855,1,0,1,20,0,0,0,0,0,0
1858,1,0,1,78,0,0,0,0,0,0
1862,1,0,1,6,0,0,0,0,0,0
1863,1,0,1,796,0,0,0,0,0,0
1864,1,0,1,1,0,0,0,0,0,0
1865,1,0,1,40,0,0,0,0,0,0
1866,1,0,1,157,0,0,0,0,0,0
1870,1,1,0,50,0,0,0,0,0,0
1872,1,1,1,421,0,0,0,0,0,0
1874,1,0,1,64,0,0,0,0,0,0
1881,1,0,1,2,0,0,0,0,0,0
1884,1,0,1,2,0,0,0,0,0,0
1886,1,0,1,115,0,0,0,0,0,0
1889,1,0,1,42,0,0,0,0,0,0
1890,1,0,1,68,0,0,0,0,0,0
1891,1,0,1,78,0,0,0,0,0,0
1896,1,0,1,145,0,0,0,0,0,0
1898,1,0,1,4,0,0,0,0,0,0
1899,1,0,1,279,0,0,0,0,0,0
1901,1,0,1,20,0,0,0,0,0,0
1902,1,0,1,205,0,0,0,0,0,0
1903,1,0,1,99,0,0,0,0,0,0
1905,1,0,1,4,0,0,0,0,0,0
1907,1,0,1,50,0,0,0,0,0,0
1913,1,0,1,7,0,0,0,0,0,0
1915,1,0,1,1962,0,0,0,0,0,0
1916,1,0,1,7,0,0,0,0,0,0
1917,1,0,1,134,0,0,0,0,0,0
1918,1,0,1,1,0,0,0,0,0,0
1919,1,0,1,68,0,0,0,0,0,0
1928,1,0,1,71,0,0,0,0,0,0
1930,1,1,0,56,0,0,0,0,0,0
1932,1,0,1,25,0,0,0,0,0,0
1935,1,0,1,86,0,0,0,0,0,0
1939,1,0,1,9,0,0,0,0,0,0
1940,1,1,0,1155,0,0,0,0,0,0
1943,1,0,1,108,0,0,0,0,0,0
1944,1,0,1,7,0,0,0,0,0,0
1951,1,0,1,40,0,0,0,0,0,0
1954,1,0,1,141,0,0,0,0,0,0
1958,1,0,1,195,0,0,0,0,0,0
1961,1,0,1,199,0,0,0,0,0,0
1963,1,0,1,55,0,0,0,0,0,0
1964,1,0,1,217,0,0,0,0,0,0
1966,1,1,0,578,0,0,0,0,0,0
1970,1,0,1,2,0,0,0,0,0,0
1973,1,1,0,36,0,0,0,0,0,0
1979,1,0,1,6,0,0,0,0,0,0
1981,1,0,1,2,0,0,0,0,0,0
1982,1,1,0,859,0,0,0,0,0,0
1983,1,0,1,4,0,0,0,0,0,0
1984,1,0,1,2,0,0,0,0,0,0
1986,1,0,1,5,0,0,0,0,0,0
1988,1,1,0,92,0,0,0,0,0,0
1989,1,0,1,48,0,0,0,0,0,0
1993,1,0,1,10,0,0,0,0,0,0
1994,1,0,1,4,0,0,0,0,0,0
1995,1,0,1,9,0,0,0,0,0,0
1996,1,0,1,15,0,0,0,0,0,0
1999,1,1,1,6,1,1,1,0,1,1
2000,1,1,0,259,0,0,0,0,0,0
2004,1,0,1,63,0,0,0,0,0,0
2006,1,0,1,1,0,0,0,0,0,0
2007,1,0,1,4,0,0,0,0,0,0
2008,1,0,1,2,0,0,0,0,0,0
2009,1,1,0,1158,0,0,0,0,0,0
2010,1,1,0,270,0,0,0,0,0,0
2013,1,0,1,3,0,0,0,0,0,0
2017,1,0,1,70,0,0,0,0,0,0
2019,1,0,1,71,0,0,0,0,0,0
2025,1,0,1,152,0,0,0,0,0,0
2026,1,0,1,32,0,0,0,0,0,0
2028,1,0,1,11,0,0,0,0,0,0
2029,1,1,0,6,0,0,0,0,0,0
2039,1,0,1,6,0,0,0,0,0,0
2040,1,0,1,52,0,0,0,0,0,0
2046,1,0,1,513,0,0,0,0,0,0
2048,1,0,1,29,0,0,0,0,0,0
2050,1,0,1,356,0,0,0,0,0,0
2070,1,0,1,1,0,0,0,0,0,0
2082,1,0,1,1,0,0,0,0,0,0
2084,1,0,1,1,0,0,0,0,0,0
2086,1,1,0,1085,0,0,0,0,0,1
2092,1,0,1,61,0,0,0,0,0,0
2096,1,1,0,989,0,0,0,0,0,0
2099,1,0,1,2,0,0,0,0,0,0
2106,1,0,1,373,0,0,1,0,0,0
2108,1,0,1,208,0,0,0,0,0,0
2118,1,0,1,2,0,0,0,0,0,0
2123,1,0,1,4,0,0,0,0,0,0
2127,1,0,1,36,0,0,0,0,0,0
2128,1,0,1,15,0,0,0,0,0,0
2129,1,0,1,3,0,0,0,0,0,0
2130,1,1,0,2,0,0,0,0,0,0
2134,1,0,1,14,0,0,0,0,0,0
2137,1,0,1,3,0,0,0,0,0,0
2141,1,0,1,705,0,0,0,0,0,0
2142,1,0,1,7,0,0,0,0,0,0
2148,1,0,1,958,0,0,0,0,0,0
2150,1,0,1,90,0,0,0,0,0,0
2151,1,0,1,67,0,0,0,0,0,0
2152,1,0,1,471,0,0,0,0,0,0
2155,1,0,1,13,0,0,0,0,0,0
2163,1,0,1,490,0,0,0,0,0,0
2164,1,0,1,118,0,0,0,0,0,0
2168,1,0,1,276,0,0,0,0,0,0
2173,1,0,1,783,0,0,0,0,0,0
2174,1,0,1,190,0,0,0,0,0,0
2175,1,0,1,4,0,0,0,0,0,0
2179,1,0,1,1,0,0,0,0,0,0
2182,1,0,1,13,0,0,0,0,1,0
2186,1,0,1,1,0,0,0,0,0,0
2188,1,0,1,202,0,0,0,0,0,0
2195,1,1,0,22,0,0,0,0,0,0
2196,1,0,1,10,0,0,0,0,0,0
2197,1,0,1,254,0,0,0,0,0,0
2198,1,0,1,30,0,0,0,0,0,0
2199,1,0,1,52,0,0,0,0,0,0
2200,1,0,1,2,0,0,0,0,0,0
2201,1,0,1,82,0,0,0,0,0,0
2206,1,0,1,462,0,0,0,0,0,0
2215,1,0,1,552,0,0,0,0,0,0
2221,1,1,0,22,0,0,0,0,0,0
2236,1,0,1,14,0,0,0,0,0,0
2238,1,0,1,11,0,0,0,0,0,0
